1,0.018426,0.16823,0.070181,1.5315,3.738,2.1403,0.66723
2,0.0030175,0.18134,0.043975,0.8298,1.96,2.5458,0.80293
3,0.0021973,0.18365,0.044464,0.80638,1.9159,2.5463,0.80308
4,0.024643,0.1664,0.070404,1.5491,3.7769,2.074,0.65904
5,0.078007,0.065426,0.028671,3.1806,12.416,1.4302,0.38285
6,0.00045115,0.34031,0.094613,0.2215,1.2982,2.7529,0.84052
7,0.00020748,0.35437,0.092974,0.13464,1.3059,3.0178,0.84811
8,0.084406,0.073742,0.032124,2.9079,10.54,1.5677,0.4203
